Entry	Gene names  (ordered locus )
P20051	YLR420W
P03962	YEL021W
P07259	YJL130C
P30402	YMR271C
P28272	YKL216W
Q04006	YDR185C
P35200	YLR168C
Q05776	YLR193C
P48412	YGR072W
Q12151	YDR213W
P12887	YML021C
P38293	YBR173C
P39001	YDR207C
Q03010	YPL139C
Q08562	YOR191W
P40537	YIL031W
Q02724	YPL020C
P43604	YFR026C
Q12059	YPL003W
P36137	YKR044W
Q08926	YPL186C
P39547	YAR027W
P32772	YDL169C
P32861	YKL035W
Q03327	YDR470C
P32837	YDL210W
P26370	YDL170W
P38067	YBR006W
P17649	YGR019W
Q04511	YML088W
P41834	YOR075W
P33202	YKL010C
P54860	YDL190C
P53044	YGR048W
P38349	YBR273C
P47049	YJL048C
Q06682	YDR330W
P54730	YMR067C
Q12229	YDL091C
Q04228	YML013W
P38290	YBR165W
Q07963	YLR024C
P19812	YGR184C
P39967	YER098W
P50102	YMR223W
P40453	YIL156W
P43593	YFR010W
P39944	YER144C
Q01477	YER151C
Q01476	YOR124C
Q02863	YPL072W
P50101	YMR304W
P38237	YBR058C
P38187	YBL067C
P39538	YJL197W
P36026	YKR098C
P53874	YNL186W
P25037	YDL122W
P0CG63	YLL039C
P50623	YDL064W
P28263	YEL012W
Q02159	YMR022W
P33296	YER100W
P15732	YDR059C
P15731	YBR082C
P52490	YDR092W
P52491	YLR306W
P52492	YOR339C
P21734	YDR177W
P38820	YHR111W
Q99344	YPR066W
P52488	YDR390C
P22515	YKL210W
Q08747	YOR295W
P53177	YGL050W
Q08960	YPL207W
P36421	YGR185C
P20049	YBR166C
P33122	YOR344C
A0A0B7P3V8	YPL060C-A
P47024	YJL113W
P0C2J7	YHL009W-B
P47023	YJL114W
Q6Q5P6	YHL009W-A
Q7LHG5	YIL082W-A
Q99315	YGR109W-B
Q99219	YIL082W
Q12173	YGR109W-A
Q12501	YOR343W-B
Q12113	YOR192C-B
P0C2J3	YLR410W-B
P0CX64	YGR161W-B
P0CX63	YFL002W-A
Q07791	YDR261W-B
Q03494	YDR210W-B
Q12472	YDR034C-D
P25384	YCL019W
Q12491	YBL100W-B
Q12293	YOR343W-A
Q12439	YOR192C-A
P0C2J4	YLR410W-A
P0CX62	YGR161W-A
P0CX61	YFL002W-B
Q99303	YDR261W-A
Q03483	YDR210W-A
Q12392	YDR034C-C
P25383	YCL020W
Q12260	YBL100W-A
P0C2J1	YPR158C-D
P0C2J0	YPR158W-B
P0C2I9	YPR137C-B
Q12414	YPL257W-B
Q92393	YOR142W-B
Q12273	YOL103W-B
Q99337	YNL054W-B
Q12112	YNL284C-B
Q04670	YMR050C
Q04214	YMR045C
Q03434	YML039W
Q04711	YML045W
P0C2I6	YLR227W-B
P0C2I5	YLR157C-B
Q12088	YLR035C-A
P47100	YJR029W
P47098	YJR027W
O13535	YHR214C-B
Q12316	YGR161C-D
Q12269	YGR038C-B
Q12141	YGR027W-B
Q03619	YER160C
Q03612	YER138C
P0C2I3	YDR365W-B
P0C2I2	YDR316W-B
Q07793	YDR261C-D
Q99231	YDR210C-D
Q03855	YDR098C-B
Q12193	YBR012W-B
Q12490	YBL005W-B
O13527	YAR009C
Q6Q5H1	YPR158C-C
P0CX60	YPR158W-A
P0CX58	YPR137C-A
P0CX73	YPL257W-A
P0CX59	YOR142W-A
Q92392	YOL103W-A
Q12470	YNL054W-A
Q12391	YNL284C-A
P0CX69	YMR051C
Q04215	YMR046C
P0CX76	YML040W
Q04706	YML045W-A
P0C2I8	YLR256W-A
P0CX75	YLR227W-A
P0CX72	YLR157C-A
P0CX68	YLR035C-B
P47099	YJR028W
P0CX74	YJR026W
P0C2I4	YHR214C-C
P0CX67	YGR161C-C
Q12485	YGR038C-A
Q12085	YGR027W-A
P0CX66	YER159C-A
P0CX71	YER137C-A
P0CX70	YDR365W-A
P0CX65	YDR316W-A
O74302	YDR261C-C
Q12441	YDR210C-C
Q03964	YDR170W-A
Q03856	YDR098C-A
Q12217	YBR012W-A
Q12266	YBL005W-A
P0CX57	YAR010C
P53250	YGR080W
P36164	YKR088C
P38962	YDR084C
Q04767	YMR071C
Q03860	YDR100W
Q06412	YLR425W
P16649	YCR084C
Q08686	YOR251C
P36096	YKL034W
P02992	YOR187W
P53378	YLR212C
P09734	YML124C
P02557	YFL037W
P09733	YML085C
P47168	YJR136C
P36097	YKL033W
P25040	YOL022C
Q12094	YOR006C
Q06672	YLR435W
Q07381	YDL060W
P38427	YML100W
Q3E790	YBR058C-A
Q99190	YDL015C
P40061	YER093C
P38342	YBR265W
Q04120	YDR453C
P34760	YML028W
P36159	YKR079C
P25372	YCR083W
P22803	YGR209C
P22217	YLR043C
P46944	YDR108W
P32893	YGR166W
Q99394	YOR115C
Q03337	YDR472W
Q03784	YDR246W
P38334	YBR254C
Q03660	YMR218C
Q04183	YDR407C
P38816	YHR106W
P29509	YDR353W
P00931	YGL026C
P07285	YDR354W
P00937	YKL211C
P00899	YER090W
P00912	YDR007W
P49957	YML014W
Q03774	YDR165W
Q12009	YDL201W
Q03496	YMR259C
P38238	YBR061C
P38793	YHR070W
Q02648	YPL030W
Q07527	YDL112W
P33753	YKR056W
Q12383	YOL125W
Q04235	YML005W
P53738	YNR046W
Q12463	YOL124C
Q12400	YOL093W
P15565	YDR120C
P09880	YJL087C
P28584	YKR050W
P12685	YJL129C
Q05024	YMR233W
P48561	YNL299W
Q08693	YOR256C
Q08919	YPL176C
P38811	YHR099W
Q12272	YOL102C
P38426	YMR261C
P31688	YDR074W
Q00764	YBR126C
Q03796	YMR156C
P36029	YKL174C
Q12256	YOR273C
Q06451	YPR156C
P53283	YGR138C
Q07824	YLL028W
P53099	YGL186C
P40414	YIL138C
P17536	YNL079C
P05986	YKL166C
P06245	YPL203W
P06244	YJL164C
P00942	YDR050C
P31383	YAL016W
P53257	YGR096W
P40032	YER049W
P53147	YGL096W
P48560	YNL300W
Q06266	YLR183C
P43637	YGL179C
P50078	YGR221C
P38288	YBR162C
P32600	YKL203C
P35169	YJR066W
P13099	YLR234W
P06786	YNL088W
P04786	YOL006C
P38825	YHR117W
P07213	YNL121C
P53507	YNL070W
P33448	YOR045W
P80967	YPR133W-A
P23644	YMR203W
P49334	YNL131W
P35180	YGR082W
Q03280	YDR457W
P40310	YJL093C
Q02208	YKR010C
P53840	YNL273W
P34219	YBL054W
P32774	YKL058W
P32773	YOR194C
P53322	YGR260W
P32643	YER175C
Q12116	YDR105C
P40071	YER113C
Q04562	YDR107C
Q08422	YOR052C
Q3E764	YLR262C-A
Q04600	YDR117C
Q12000	YOR091W
Q03525	YMR269W
P47089	YJR014W
P89886	YER007C-A
P35691	YKL056C
Q12513	YDL110C
Q08687	YOR252W
P40462	YIL137C
Q06177	YLR327C
Q08144	YOL018C
Q03322	YDR468C
P33315	YBR117C
P23254	YPR074C
P47977	YLR136C
Q12218	YOR009W
P40552	YIL011W
P33890	YOR010C
P10863	YER011W
Q12199	YPR040W
P33891	YGL145W
P27654	YBR067C
O74700	YEL020W-A
P57744	YJR135W-A
P47045	YJL054W
Q02776	YPL063W
Q01852	YIL022W
P32897	YNR017W
Q12328	YDL217C
P53220	YGR033C
Q08749	YOR297C
P39515	YJL143W
P53299	YGR181W
P32830	YBR091C
P81449	YDR322C-A
P87108	YHR005C-A
Q12522	YPR016C
P38431	YPR041W
P39936	YGL049C
P39935	YGR162W
Q04067	YDR429C
P40217	YMR146C
P34167	YPR163C
P38912	YMR260C
P10081	YKR059W; YJL138C
P04801	YIL078W
P16120	YCR053W
P17423	YHR025W
Q12049	YPR045C
O13539	YHR167W
Q08231	YOL072W
P53552	YNL139C
P40040	YER063W
P35202	YOR143C
Q04083	YDR438W
Q07904	YLR004C
Q08579	YOR192C
Q05998	YLR237W
P41835	YPL214C
P43534	YFL058W
P32318	YGR144W
Q07471	YDL080C
Q06490	YPR121W
Q08975	YPL258C
Q08224	YOL055C
P38141	YBR240C
Q07748	YDL244W
P42883	YNL332W
P47183	YJR156C
P53215	YGR024C
Q12052	YPL157W
Q12043	YOR081C
P36165	YKR089C
P40308	YMR313C
P54857	YDR058C
P34163	YKL140W
P14306	YLR178C
P41896	YGR005C
P41895	YGR186W
Q12308	YPL007C
Q12415	YOR110W
Q06339	YDR362C
P33339	YGR047C
P34111	YAL001C
P32367	YBR123C
Q3E7C1	YDR079C-A
Q12004	YPR056W
Q03290	YDR460W
Q02939	YPL122C
P32776	YDR311W
P36145	YKR062W
P36100	YKL028W
P53851	YNL253W
P41903	YJR019C
P53916	YNL128W
Q07921	YLR010C
P38987	YML064C
P53038	YGR099W
P38110	YBL088C
P36008	YKL081W
P02994	YPR080W; YBR118W
P40533	YIL039W
P18412	YBR083W
P47988	YOR337W
P38319	YBR223C
P00359	YGR192C
P00358	YJR009C
P00360	YJL052W
Q04545	YML081W
Q6B2U8	YAL064C-A
P53882	YNL176C
Q06466	YPR157W
Q06417	YLR426W
P47153	YJR116W
P38758	YHR009C
P40045	YER071C
P38854	YHR159W
P42938	YGR205W
Q03533	YMR291W
P12612	YDR212W
Q08921	YPL180W
P38228	YBR044C
P36101	YKL027W
P38756	YHR003C
Q03640	YML072C
P48231	YNL087W
Q12466	YOR086C
P32613	YEL048C
P38114	YBR150C
Q02457	YPL128C
Q06510	YPR140W
P47030	YJL083W
P38967	YOL020W
P38085	YBR069C
Q8TGM6	YLR154W-C
Q04372	YMR028W
P40468	YIL129C
P53072	YGL232W
P53230	YGR046W
P15019	YLR354C
Q12181	YPR048W
P47112	YJR046W
P25638	YCR060W
Q05027	YMR236W
Q03750	YML114C
Q05021	YMR227C
P53040	YGL112C
P38129	YBR198C
P50105	YMR005W
Q12297	YPL011C
P23255	YCR042C
P35189	YPL129W
P11747	YML098W
Q03761	YDR145W
Q04226	YML015C
Q12030	YDR167W
P46677	YGR274C
P38340	YBR261C
Q9URQ3	YLR316C
P47058	YJL035C
P53065	YGL243W
Q06836	YPR095C
P41544	YJL004C
P25623	YCR030C
Q07395	YDL063C
P31377	YAL014C
Q06563	YLR251W
Q02875	YPL105C
P40528	YIL047C
P53277	YGR129W
Q04048	YDR416W
Q08553	YOR179C
Q04175	YDR395W
P53873	YNL187W
Q12104	YOR166C
P53937	YNL081C
Q05471	YDR334W
P43554	YFL049W
Q02795	YMR149W
P40342	YNR004W
Q12379	YDR260C
P09959	YLR182W
P08153	YDR146C
P25302	YER111C
P32591	YJL176C
P09547	YPL016W
P35845	YAR042W
Q04629	YDR126W
P32944	YJL187C
P38123	YBR175W
P36104	YKL018W
P39706	YAR003W
Q06707	YLR385C
P38326	YBR231C
P53201	YGR002C
P31376	YAL011W
Q06677	YDR320C
Q12254	YPL163C
P38869	YHR181W
Q03088	YPL032C
Q05515	YDR346C
P32580	YPL029W
Q12286	YPR009W
P53032	YGL162W
Q6WNK7	YBR111W-A
P54003	YML052W
P38992	YDR297W
P33300	YPL057C
P12385	YBR143C
P05453	YDR172W
P53616	YNL066W
P46676	YDR310C
Q12325	YLR092W
P38359	YBR294W
P09064	YPL237W
P20459	YJR007W
P32911	YNL244C
Q06524	YPR151C
P00724	YIL162W
Q07478	YDL084W
P54000	YMR039C
P29055	YPR086W
P32579	YGL169W
P37296	YMR054W
P46675	YLR045C
P38198	YBL034C
P37297	YLR305C
P39007	YGL022W
P38637	YIR011C
P53101	YGL184C
P47164	YJR130C
Q07351	YDL048C
Q05937	YLR375W
P25604	YCL008C
P38704	YHR006W
Q00947	YDR463W
P34160	YMR125W
P38960	YDR082W
P39015	YLR150W
P39932	YDR536W
P15705	YOR027W
P32597	YIL126W
P16965	YGR008C
P01098	YDL130W-A
P06784	YDL159W
P12866	YKL209C
P25344	YCL032W
P32917	YDR103W
P18851	YOR212W
P06783	YKL178C
P47154	YJR117W
Q06010	YLR389C
Q03497	YHL007C
D6VTK4	YFL026W
P18852	YJR086W
P32584	YDR410C
P33894	YOR219C
P13574	YHR084W
P23561	YLR362W
Q02794	YOR047C
P36085	YKL072W
P38699	YHR178W
P50104	YMR019W
Q12427	YDR169C
P46679	YMR053C
P42845	YNL309W
P38788	YHR064C
P47002	YJL156C
Q03770	YDR160W
P53538	YNL222W
P41930	YPL092W
P11972	YLR452C
P35179	YDR086C
Q05931	YLR369W
Q08646	YOR242C
P39931	YLR250W
P38871	YHR184W
P39926	YMR183C
P32867	YPL232W
P47821	YNL025C
P39073	YPL042C
P38931	YDR443C
P40318	YIL030C
Q00578	YIL143C
Q04673	YLR005W
P25390	YCR073C
P53599	YNR031C
Q07084	YLR006C
P32343	YKL124W
P38353	YBR283C
Q12153	YDR312W
P38789	YHR066W
P32590	YBR169C
P32589	YPL106C
P24276	YDR293C
P0CS90	YJR045C
P40150	YNL209W
P11484	YDL229W
P22202	YER103W
P09435	YBL075C
P10592	YLL024C
P10591	YAL005C
P36007	YKL218C
P36077	YKL086W
P17555	YNL138W
Q03175	YMR101C
P12954	YJL092W
P38688	YPL210C
P38687	YPL243W
P20424	YPR088C
P32583	YKR092C
P32342	YKL122C
P38985	YDL092W
P36057	YKL154W
P32916	YDR292C
Q02821	YNL189W
P25567	YCL037C
P38163	YBL106C
Q12038	YPR032W
Q99176	YLR119W
P21827	YGL097W
Q03085	YPL033C
P36167	YKR091W
Q12020	YLR082C
Q08673	YOR247W
Q12516	YDL133W
P09007	YCR018C
Q03707	YML034W
P25648	YCR081W
P47822	YDR308C
P32570	YBR253W
P32585	YGR104C
P32569	YER022W
P34162	YHR041C
P35184	YIR012W
P53866	YNL224C
P38915	YLR055C
P35177	YBR081C
P23615	YGR116W
P27692	YML010W
P32914	YGR063C
P06844	YDR392W
P35210	YKL020C
P35209	YMR179W
P50875	YOL148C
P06843	YER161C
P32558	YGL207W
P13393	YER148W
P32363	YPL175W
P35208	YJL127C
P09937	YOR313C
P25380	YCL048W
P08459	YDR522C
P32573	YNL202W
P32572	YNL204C
P13130	YHR139C
P08458	YDR523C
Q01684	YER115C
P41901	YGR059W
Q04921	YDR218C
P32603	YOR190W
P38904	YDR464W
Q06411	YLR424W
P38282	YBR152W
Q02521	YOR148C
Q03012	YPL138C
Q06134	YLR341W
Q07798	YLL005C
P45819	YGL170C
P40031	YER046W
Q03868	YDR104C
P18410	YAL009W
Q3E752	YPR036W-A
P33757	YBR250W
P40511	YIL073C
Q12411	YOL091W
Q04359	YMR017W
Q03029	YPL130W
P17122	YHR153C
P36126	YKR031C
P23624	YHR014W
P17123	YHR152W
P23179	YHL022C
P53541	YNL012W
Q06505	YPR133C
P38839	YHR136C
P40092	YER150W
Q06160	YLR313C
P42933	YMR191W
Q04438	YMR107W
Q04398	YDR504C
P50088	YGR236C
P39986	YEL031W
Q12455	YLR146C
Q12074	YPR069C
P21182	YOL052C
P08432	YKL184W
P53540	YNL126W
P38863	YHR172W
P39723	YAL047C
P36094	YKL042W
P36131	YKR037C
Q12133	YLR066W
P33419	YPL124W
P40014	YER018C
Q04477	YMR117C
Q04969	YML055W
Q03954	YDR201W
P32380	YDR356W
P53148	YGL093W
P46965	YJR010C-A
P25808	YFL002C
P25582	YCL054W
P23201	YLL021W
Q04748	YMR066W
Q07786	YDL246C
P35497	YJR159W
P39543	YJL192C
Q05676	YEL059C-A
P53315	YGR248W
P38858	YHR163W
P37262	YCR073W-A
P50278	YNR034W
P53438	YMR016C
P40317	YDR006C
P38633	YGL127C
Q08817	YOR353C
P33750	YLL011W
P00447	YHR008C
P00445	YJR104C
P43545	YFL059W
P53824	YNL333W
Q03148	YMR096W
Q04053	YDR425W
P47057	YJL036W
Q08826	YOR357C
P53207	YGR013W
Q12420	YOR308C
Q03782	YDR240C
Q12368	YDL098C
P39990	YEL026W
P36048	YKL173W
Q06091	YPR101W
P53127	YGL131C
P25357	YCR033W
P32568	YDR011W
Q00916	YIL061C
Q04902	YMR322C
P43544	YFL060C
P53823	YNL334C
Q03144	YMR095C
P48232	YNL086W
P40993	YDR478W
P40548	YIL016W
P46950	YGR197C
Q12483	YPL002C
P39929	YLR025W
P18888	YHL025W
P18480	YBR289W
P12904	YGL115W
P10870	YDL194W
P22082	YOR290C
P53628	YNR023W
P38956	YDR073W
P06782	YDR477W
Q04007	YDR186C
P33328	YOR327C
P31109	YAL030W
Q07549	YDL123W
P14359	YJL151C
P56508	YDR525W-A
P32909	YBR172C
P32364	YKL079W
P54999	YPR182W
P40204	YFL017W-A
Q12306	YDR510W
Q04174	YOR149C
P38128	YBR182C
P53720	YNR015W
Q04964	YML058W
P41808	YPR054W
P32566	YGR229C
Q12078	YLR034C
P38778	YHR050W
P38925	YOL122C
Q12330	YOR159C
P43321	YLR147C
Q06217	YLR275W
Q02260	YGR074W
Q12749	YLR383W
Q08204	YOL034W
Q12267	YLR086W
P47037	YJL074C
P38989	YFR031C
P32908	YFL008W
P40018	YER029C
Q04658	YML066C
Q02651	YPL027W
P40167	YNL196C
P22215	YOR307C
P22213	YDR189W
P53251	YGR081C
P40072	YER116C
P32828	YDL013W
Q12098	YLR135W
P38324	YBR228W
Q02775	YDR088C
Q00772	YHR030C
P42900	YLR139C
Q12232	YOR154W
Q3E784	YER180C-A
P39928	YIL147C
P38343	YBR266C
P25345	YCR024C
P38247	YBR077C
Q12093	YDL033C
P53955	YNL047C
P40485	YIL105C
Q08581	YOR195W
P38283	YBR156C
P53304	YGR212W
P53327	YGR271W
P54867	YOR008C
Q12034	YDR515W
Q08457	YOR060C
Q03406	YDR489W
P53135	YGL113W
P34252	YKL108W
P33333	YDL052C
P33338	YNL243W
P32790	YBL007C
Q03656	YMR216C
P34226	YBL061C
Q12505	YPL026C
P42843	YNL311C
P52286	YDR328C
Q02100	YNL167C
P38889	YHR206W
P33336	YGR143W
Q12469	YOL113W
Q02793	YGL213C
Q08491	YOR076C
P46948	YGR195W
P17883	YPR189W
P35207	YLR398C
P32900	YHR149C
Q06315	YLR187W
P36169	YKR100C
Q04195	YDR409W
P53965	YNL032W
P20604	YDL047W
P39980	YEL065W
P36024	YKR072C
P25294	YNL007C
P11978	YDR227W
P06701	YLR442C
P06700	YDL042C
P21691	YKR101W
P40210	YMR140W
P46954	YJL089W
P38717	YNL257C
P34164	YGL208W
P50263	YMR175W
P32578	YDR422C
P32259	YNL236W
P22579	YOL004W
P40472	YIL123W
Q08199	YOL031C
P38262	YBR103W
P38634	YLR079W
Q12212	YOR137C
P53266	YGR112W
P38957	YDR078C
P38751	YHL006C
Q07657	YDL225W
P41912	YOL110W
Q02774	YDL212W
P40486	YIL104C
P34223	YBL058W
P40073	YER118C
P37291	YLR058C
P37292	YBR263W
Q06236	YLR164W
Q04487	YMR118C
P38337	YBR258C
Q04172	YDR393W
P51534	YOR035C
P38272	YBR130C
P36068	YKL130C
P53075	YGL228W
P38200	YBL031W
P39000	YER096W
P36136	YKR043C
P23293	YPR161C
Q12118	YOR007C
Q08446	YOR057W
P35187	YMR190C
Q08490	YOR073W
P40561	YIR001C
P47166	YJR134C
P53165	YGL066W
P25554	YCL010C
Q03067	YPL047W
P33335	YPR198W
Q06132	YLR336C
P08019	YIL099W
P38166	YBL102W
P43682	YKL006C-A
P32432	YLR403W
Q12314	YOR021C
P20134	YOR140W
P35735	YKL051W
Q12369	YLL003W
P47008	YJL145W
Q06168	YLR321C
Q12507	YOR315W
P33303	YJR095W
P38810	YHR098C
P53953	YNL049C
P32771	YDL168W
Q99287	YOR165W
Q12529	YPL165C
P38890	YHR207C
P42948	YJL105W
P36124	YKR029C
P46995	YJL168C
P38827	YHR119W
P07284	YDR023W
P40510	YIL074C
P40054	YER081W
P42941	YGR208W
P33330	YOR184W
P39709	YAL067C
Q02825	YPL083C
P39707	YAR008W
P16658	YLR105C
Q04675	YMR059W
Q00416	YLR430W
O94742	YDR363W-A
Q06058	YLR404W
P53011	YGL100W
P34250	YKL105C
Q04279	YMR086W
P34228	YBL066C
Q01590	YLR026C
P25365	YCR067C
Q01589	YDR077W
P40357	YGR009C
P32855	YPR055W
P39742	YLR292C
P11075	YDR170C
P33754	YBR171W
P29478	YML105C
P14906	YOR254C
P21825	YPL094C
P32915	YLR378C
P32844	YIL068C
P20048	YMR013C
P07283	YFL045C
P89102	YDR166C
P07560	YFL005W
Q12745	YLR440C
P38968	YDL195W
P33332	YER008C
P40509	YIL076W
P41811	YGL137W
P41810	YDR238C
P40482	YIL109C
P15303	YPR181C
P22214	YLR268W
P32074	YNL287W
P28791	YDR498C
P17065	YNL272C
P18759	YBR080C
P32602	YBL050W
P48415	YPL085W
P22224	YGL233W
P24280	YMR079W
Q04491	YLR208W
P11655	YNR026C
P15367	YIR022W
Q06245	YLR166C
P30619	YDR164C
P38164	YBL104C
P53078	YGL224C
P40505	YIL084C
P38314	YBR214W
P53172	YGL056C
P36047	YKL193C
P40479	YIL113W
Q07953	YLR022C
P38345	YBR269C
Q04401	YDR511W
Q3E785	YDR379C-A
Q08230	YOL071W
P37298	YDR178W
P33421	YKL141W
P21801	YLL041C
Q00711	YKL148C
Q03323	YDR469W
P53313	YGR245C
P53009	YGL083W
P53334	YGR279C
P53189	YGL028C
Q04951	YMR305C
P32784	YBL011W
Q03529	YMR272C
P53012	YGL126W
Q6Q595	YBL091C-A
P40075	YER120W
P06105	YJL080C
Q08873	YOR367W
P38072	YBR024W
P23833	YBR037C
P32564	YGR049W
Q12334	YDL139C
P21243	YGL011C
P25303	YMR214W
P11792	YHR205W
P03882	Q0160
P45978	YPR129W
P34758	YOR329C
P40090	YER147C
Q04002	YDR180W
P10080	YHL034C
P52871	YER019C-A
P52870	YER087C-B
P38814	YHR103W
P42223	YDR351W
P28707	YKL117W
P53324	YGR263C
P39735	YAL027W
P25333	YCR008W
Q99314	YOR213C
Q04003	YDR181C
P34218	YBL052C
P40963	YMR127C
Q12136	YDL153C
P20606	YPL218W
P53036	YGL229C
P38429	YMR263W
P36123	YKR028W
P40856	YJL098W
P43612	YFR040W
P39955	YER047C
P22470	YDR143C
P53969	YNL026W
Q08985	YPL273W
P50110	YMR060C
P14693	YHR083W
Q08986	YPL274W
P19358	YDR502C
P10659	YLR180W
D6W196	YNL083W
P38990	YER129W
P39954	YER043C
P20840	YJR004C
P38352	YBR280C
P89114	YHR079C-A
P46946	YGL175C
P43589	YFR005C
P17121	YDR389W
P32599	YDR129C
P46674	YDR159W
P32368	YKL212W
Q07458	YDL076C
P38255	YBR095C
P39743	YDR388W
P25343	YCR009C
Q12464	YPL235W
Q03940	YDR190C
Q12242	YOR138C
Q12234	YOR216C
Q03919	YDR139C
Q07794	YLL002W
P38850	YHR154W
P40161	YNL206C
P40063	YER104W
Q05543	YDR289C
P53330	YGR275W
P47050	YJL047C
Q08924	YPL183C
P53289	YGR161C
P40962	YOR077W
P38903	YOR014W
Q12378	YDR066C
P40084	YER139C
Q12751	YMR185W
Q12443	YDL204W
Q04947	YDR233C
Q12100	YDL025C
P38165	YBL103C
P32608	YGL252C
P32607	YOL067C
P53064	YGL244W
O14464	YPL183W-A
Q12108	YOR118W
P53850	YNL254C
P38804	YHR087W
P38279	YBR147W
Q08281	YOL138C
P53047	YGR213C
P13856	YGR152C
P39940	YER125W
Q03516	YMR266W
P47150	YJR113C
Q03430	YDR494W
P53305	YGR215W
P47141	YJR101W
P40496	YIL093C
Q03976	YDR175C
Q01163	YGL129C
P36056	YKL155C
P53733	YNR037C
P40033	YER050C
Q03201	YDR041W
P46974	YJR127C
Q05043	YMR030W
Q04693	YML049C
Q03124	YML127W
P43609	YFR037C
P25632	YCR052W
Q07979	YLR033W
Q02206	YKR008W
P38781	YHR056C
Q06639	YDR303C
Q06488	YLR357W
P53236	YGR056W
Q08417	YOR049C
P25382	YCR072C
Q05942	YLR221C
Q08932	YPL193W
Q08219	YOL048C
Q07829	YLL030C
P53117	YGL146C
P43607	YFR032C
P38332	YBR246W
Q3E811	YLR162W-A
P40470	YIL127C
P40042	YER066W
P25381	YCR045C
P38192	YBL048W
Q08746	YOR294W
Q06506	YPR137W
P38961	YDR083W
P25368	YCL031C
Q12149	YOR001W
Q05022	YMR229C
P53256	YGR095C
Q05636	YDR280W
P25359	YCR035C
Q12277	YDL111C
Q08285	YOL142W
P38792	YHR069C
Q12481	YOR287C
P38712	YHR065C
Q04031	YDR412W
Q06511	YPR143W
P36080	YKL082C
Q12754	YPL012W
P35178	YDR087C
P53437	YMR270C
P40992	YJL025W
P32786	YBL014C
Q02983	YLR141W
P36070	YKL125W
Q04712	YML043C
P38204	YBL025W
P38766	YHR031C
Q12348	YOL117W
Q12468	YDL216C
P40156	YNL213C
Q06109	YPR116W
Q08774	YOR305W
Q12167	YDR065W
P38771	YHR038W
Q12461	YPL152W
P40454	YIL153W
Q04225	YMR131C
Q12532	YPL009C
Q05468	YDR333C
Q01939	YGL048C
P33297	YOR117W
P53549	YOR259C
P33298	YDR394W
P40327	YDL007W
P33299	YKL145W
P05755	YBR189W
O13516	YPL081W
P0CX40	YER102W
P0CX39	YBL072C
P48164	YNL096C
P26786	YOR096W
P0CX38	YBR181C
P0CX37	YPL090C
P26783	YJR123W
P0CX36	YHR203C
P0CX35	YJR145C
P05759	YLR167W
P0CX34	YOR182C
P0CX33	YLR287C-A
P05750	YNL178W
P41058	YDL061C
P41057	YLR388W
P0C0X0	YLR264W
Q3E7X9	YOR167C
P38711	YHR021C
P35997	YKL156W
P39939	YER131W
P39938	YGL189C
P0C0T4	YLR333C
Q3E792	YGR027C
P0CX32	YIL069C
P0CX31	YER074W
P0CX30	YPR132W
P0CX29	YGR118W
Q3E7Y3	YLR367W
P0C0W1	YJL190C
Q3E754	YJL136C
P0C0V8	YKR057W
P38701	YHL015W
P25443	YGL123W
P23248	YML063W
P33442	YLR441C
P07281	YNL302C
P07280	YOL121C
P0CX56	YML026C
P0CX55	YDR450W
P14127	YDR447C
P02407	YML024W
P0CX52	YDL083C
P0CX51	YMR143W
Q01855	YOL040C
P39516	YJL191W
P06367	YCR031C
P05756	YDR064W
P48589	YOR369C
P0CX48	YBR048W
P0CX47	YDR025W
P46784	YMR230W
Q08745	YOR293W
P46654	YLR048W
P32905	YGR214W
P40571	YIR015W
P02400	YDR382W
P05319	YOL039W
P10622	YDL130W
P05318	YDL081C
P38786	YHR062C
P05317	YLR340W
P13433	YFL036W
P04051	YOR116C
P20435	YPR187W
P04050	YDL140C
Q04062	YDR427W
Q08723	YOR261C
Q06103	YPR108W
Q12377	YDL097C
Q12250	YDL147W
Q03465	YDL020C
P40016	YER021W
P32565	YIL075C
P53196	YGL004C
O13563	YLR421C
P32496	YFR052W
P43588	YFR004W
P38886	YHR200W
P38764	YHR027C
Q02773	YML091C
P51401	YNL067W
P05738	YGL147C
P29453	YLL045C
P17076	YHL033C
Q12213	YPL198W
P05737	YGL076C
P05739	YLR448W
Q02326	YML073C
P26321	YPL131W
P49626	YDR012W
P10664	YBR031W
P0CX26	YJR094W-A
P0CX25	YPR043W
P0CX28	YHR141C
P0CX27	YNL162W
P0CX87	YDL133C-A
P0CX86	YDL184C
P0CH09	YKR094C
P0CH08	YIL148W
P04650	YJL189W
P49167	YLR325C
P51402	YDR500C
P49166	YLR185W
O14455	YPL249C-A
P05745	YMR194W
P0CX85	YDL136W
P0CX84	YDL191W
P40525	YIL052C
P87262	YER056C-A
P41056	YOR234C
P05744	YPL143W
P38061	YBL092W
P0C2H9	YLR406C
P0C2H8	YDL075W
P14120	YGL030W
P14126	YOR063W
P0CX46	YIL018W
P0CX45	YFR031C-A
P05747	YFR032C-A
P02406	YGL103W
P0C2H7	YDR471W
P0C2H6	YHR010W
P53221	YGR034W
P05743	YLR344W
P04456	YOL127W
P24000	YGR148C
P04449	YGL031C
P0CX42	YER117W
P0CX41	YBL087C
P56628	YFL034C-A
P05749	YLR061W
Q12672	YPL079W
Q02753	YBR191W
P0CX24	YOR312C
P0CX23	YMR242C
P0CX44	YGL135W
P0CX43	YPL220W
